element,key,value_number,value_text,note
pair,from_frame,56.0,frame index,
pair,to_frame,72.0,frame index,
gate,norm,,Huber,the weighting the recipe resolved
gate,tuning_constant,1.345,sigma,"the knee, marked dashed on the curve"
gate,robust_scale,0.04132182264825341,log2,median absolute deviation scale for this pair
gate,bounded_pixels,15966.0,count,of 65280 sampled
fit,dx,0.09954785832626115,pixels,
fit,dy,1.6534436201071414,pixels,
fit,iterations,1.0,count,Ok
fit,residual_before,0.0713896057131933,log2,
fit,residual_after,0.047530895999536055,log2,
fit,arrow_exaggeration,56.0,times,the only exaggerated element in this figure
map,residual.finite_pixels,65280.0,256x256,
map,residual.minimum,-0.93460613489151,256x256,
map,residual.maximum,0.8207917809486389,256x256,
map,residual.mean,0.0022040620794487055,256x256,
map,residual.median,0.0,256x256,
map,weight.finite_pixels,65280.0,256x256,
map,weight.minimum,0.05946660414338112,256x256,
map,weight.maximum,1.0,256x256,
map,weight.mean,0.899058904180899,256x256,
map,weight.median,1.0,256x256,
map,vote_x.finite_pixels,65280.0,256x256,
map,vote_x.minimum,-195.989501953125,256x256,
map,vote_x.maximum,328.6434020996094,256x256,
map,vote_x.mean,-0.024523230611729223,256x256,
map,vote_x.median,-0.019611677154898643,256x256,
map,vote_y.finite_pixels,65280.0,256x256,
map,vote_y.minimum,-256.1049499511719,256x256,
map,vote_y.maximum,634.43994140625,256x256,
map,vote_y.mean,0.06439609912489155,256x256,
map,vote_y.median,0.012879726942628622,256x256,
vote,00_00,-0.2641564607620239,pixels,dy -0.004040; weight 1.000000
vote,00_01,-1.4527360200881958,pixels,dy -0.591149; weight 0.323088
vote,00_02,0.2664757966995239,pixels,dy 1.257443; weight 1.000000
vote,00_03,-0.0977112427353859,pixels,dy -0.054524; weight 1.000000
vote,00_04,-0.6613664627075195,pixels,dy -0.088610; weight 0.769459
vote,00_05,0.6499025225639343,pixels,dy 0.597123; weight 1.000000
vote,00_06,-0.17637042701244354,pixels,dy -0.506875; weight 1.000000
vote,00_07,-3.0257253646850586,pixels,dy 3.377772; weight 0.212496
vote,00_08,-2.775298833847046,pixels,dy -1.608538; weight 0.221229
vote,00_09,-0.5191130638122559,pixels,dy 0.008952; weight 1.000000
vote,00_10,-0.23650896549224854,pixels,dy -0.048897; weight 1.000000
vote,00_11,-4.753443241119385,pixels,dy -5.959971; weight 0.246523
vote,00_12,0.7540524005889893,pixels,dy 0.184481; weight 0.932845
vote,00_13,1.9867303371429443,pixels,dy 0.202854; weight 1.000000
vote,00_14,-0.258309006690979,pixels,dy 0.066225; weight 1.000000
vote,00_15,-0.3316255807876587,pixels,dy -0.265250; weight 1.000000
vote,00_16,-0.7879512310028076,pixels,dy -1.423775; weight 1.000000
vote,00_17,0.0879998505115509,pixels,dy 0.079092; weight 1.000000
vote,00_18,0.2988531291484833,pixels,dy -0.162783; weight 1.000000
vote,00_19,0.4150032103061676,pixels,dy 1.000861; weight 1.000000
vote,00_20,1.112929105758667,pixels,dy -0.623326; weight 1.000000
vote,00_21,0.3450370132923126,pixels,dy -2.342974; weight 1.000000
vote,01_00,-0.7847748398780823,pixels,dy 0.028482; weight 0.510725
vote,01_01,-0.7094472646713257,pixels,dy -0.095422; weight 1.000000
vote,01_02,-3.2343733310699463,pixels,dy 2.788533; weight 0.122311
vote,01_03,0.4434365928173065,pixels,dy -0.060801; weight 1.000000
vote,01_04,0.5690596103668213,pixels,dy -0.217521; weight 0.749588
vote,01_05,-5.154268741607666,pixels,dy 4.319992; weight 0.341303
vote,01_06,9.234663009643555,pixels,dy 8.496007; weight 0.325828
vote,01_07,0.3752937912940979,pixels,dy 0.567807; weight 0.460895
vote,01_08,2.2301864624023438,pixels,dy 1.116917; weight 0.492112
vote,01_09,0.12660717964172363,pixels,dy 0.032084; weight 1.000000
vote,01_10,0.5203371047973633,pixels,dy -0.045177; weight 1.000000
vote,01_11,0.6688722372055054,pixels,dy 0.133130; weight 1.000000
vote,01_12,1.352049708366394,pixels,dy 0.759430; weight 0.667354
vote,01_13,0.9089402556419373,pixels,dy -0.995826; weight 1.000000
vote,01_14,-1.1764858961105347,pixels,dy -1.506685; weight 0.873643
vote,01_15,-2.302018642425537,pixels,dy 0.185494; weight 1.000000
vote,01_16,-0.12577694654464722,pixels,dy 0.186799; weight 1.000000
vote,01_17,1.2833434343338013,pixels,dy -0.505819; weight 1.000000
vote,01_18,-0.032415278255939484,pixels,dy 0.112154; weight 1.000000
vote,01_19,0.7179433703422546,pixels,dy 1.049215; weight 1.000000
vote,01_20,-0.5644944310188293,pixels,dy -0.307481; weight 1.000000
vote,01_21,0.3096928298473358,pixels,dy -0.079347; weight 1.000000
vote,02_00,2.1997873783111572,pixels,dy -0.450446; weight 1.000000
vote,02_01,0.07075369358062744,pixels,dy -0.095817; weight 1.000000
vote,02_02,0.11228116601705551,pixels,dy 0.102469; weight 1.000000
vote,02_03,0.025620149448513985,pixels,dy -0.434989; weight 1.000000
vote,02_04,0.9227912425994873,pixels,dy -2.270970; weight 0.406854
vote,02_05,-0.097200408577919,pixels,dy 0.068633; weight 1.000000
vote,02_06,0.7732320427894592,pixels,dy -0.344879; weight 0.723175
vote,02_07,-0.9533363580703735,pixels,dy 0.935457; weight 0.611236
vote,02_08,0.08192755281925201,pixels,dy 0.067754; weight 1.000000
vote,02_09,-1.173816442489624,pixels,dy -1.009205; weight 0.391794
vote,02_10,1.0052491426467896,pixels,dy -0.809205; weight 1.000000
vote,02_11,0.3153418004512787,pixels,dy -0.528076; weight 1.000000
vote,02_12,1.1964845657348633,pixels,dy 0.385887; weight 0.504345
vote,02_13,-1.3164966106414795,pixels,dy -1.199511; weight 0.612569
vote,02_14,-0.1766839623451233,pixels,dy 0.232606; weight 1.000000
vote,02_15,-0.25073227286338806,pixels,dy -0.086419; weight 1.000000
vote,02_16,-0.1643674373626709,pixels,dy 0.027729; weight 1.000000
vote,02_17,-0.7167389988899231,pixels,dy 0.179093; weight 1.000000
vote,02_18,-3.5922060012817383,pixels,dy -16.297626; weight 0.433828
vote,02_19,-1.059076189994812,pixels,dy 0.965765; weight 0.811706
vote,02_20,-0.03855479508638382,pixels,dy 0.093235; weight 1.000000
vote,02_21,0.21252942085266113,pixels,dy -0.417044; weight 1.000000
vote,03_00,0.03625069186091423,pixels,dy -0.039648; weight 1.000000
vote,03_01,-0.10178849846124649,pixels,dy 0.272241; weight 1.000000
vote,03_02,-1.214151382446289,pixels,dy 1.090489; weight 0.135971
vote,03_03,1.4441956281661987,pixels,dy 1.484193; weight 0.395140
vote,03_04,0.31900107860565186,pixels,dy 0.202300; weight 0.745164
